k,s_k
9.8,1.038733522427566
9.9,1.0353440269959107
10.0,1.0296278976064743
10.1,1.0218343323971038
10.200000000000001,1.0125115757388448
10.3,1.002433128050617
10.4,0.992489286195813
10.5,0.9835607351704188
10.6,0.9763934832846551
10.700000000000001,0.9714940655469905
10.8,0.9690607257310848
10.9,0.968960743654868
11.0,0.9707570591074473
11.1,0.9737799248656029
11.200000000000001,0.9772326121495108
11.3,0.9803151863135158
11.4,0.9823477955645789
11.5,0.9828751267611182
11.6,0.9817366163710435
11.700000000000001,0.979092193923328
11.8,0.9753999832826222
11.9,0.9713494913295008
12.0,0.9677603175108087
12.1,0.9654613681672437
12.200000000000001,0.9651682470574237
12.3,0.9673765539054682
12.4,0.9722862861325695
12.5,0.9797678189628316
12.6,0.9893737659626618
12.700000000000001,1.0003943289101567
12.8,1.0119475269953015
12.9,1.023090857512372
13.0,1.0329381694268576
13.1,1.0407651944691718
13.200000000000001,1.0460892766259375
13.3,1.0487130075209985
13.4,1.0487270487074454
13.5,1.046473542344315
13.6,1.0424772547390233
13.700000000000001,1.0373561135865572
13.8,1.0317254413211123
13.9,1.0261106004940863
14.0,1.0208809418249545
14.1,1.0162142090446091
14.200000000000001,1.0120955172524888
14.3,1.0083494794454853
14.4,1.0046988675819128
14.5,1.000839149574739
14.6,0.9965159439065624
14.700000000000001,0.9915922048250072
14.8,0.986093797226398
14.9,0.9802257273397633
15.0,0.9743560832124696
15.1,0.9689699535447126
15.200000000000001,0.964600423140335
15.3,0.9617474437173884
15.4,0.9607973854325628
15.5,0.9619560866197817
15.6,0.9652062436344719
15.700000000000001,0.970296329595732
15.8,0.9767634643186612
15.9,0.9839875080348089
16.0,0.9912689028881617
16.1,0.9979191578094224
16.200000000000003,1.003350909922137
16.3,1.0071544902545144
16.400000000000002,1.009149867769862
16.500000000000004,1.0094064446344027
16.6,1.0082278820381665
16.700000000000003,1.006104242296353
16.8,1.003638477184628
16.900000000000002,1.0014579723839818
17.000000000000004,1.0001239361853356
17.1,1.0000516035947251
17.200000000000003,1.00145250632466
17.3,1.0043067101049576
17.400000000000002,1.008368457964352
17.500000000000004,1.0132037560801548
17.6,1.0182538289993242
17.700000000000003,1.0229147319929544
17.8,1.0266212645905513
17.900000000000002,1.0289229750199562
18.000000000000004,1.0295415028687378
18.1,1.0284015279922032
18.200000000000003,1.0256316984512301
18.3,1.0215364648696006
18.400000000000002,1.0165440612760743
18.500000000000004,1.0111392988660832
18.6,1.005791878708639
18.700000000000003,1.0008912992170078
18.8,0.9966981084060531
18.900000000000002,0.9933184613960538
19.000000000000004,0.9907051411221942
19.1,0.9886839833086524
19.200000000000003,0.9870006688792283
19.300000000000004,0.9853797163264707
19.400000000000002,0.9835856941288702
19.500000000000004,0.9814764426518711
19.6,0.979039464344802
19.700000000000003,0.9764053832021846
19.800000000000004,0.9738360537912771
19.900000000000002,0.9716889411805582
20.000000000000004,0.9703631695889686
20.1,0.9702355685024446
20.200000000000003,0.9715966828629551
20.300000000000004,0.9745968119092524
20.400000000000002,0.9792106893195283
20.500000000000004,0.9852266420642138
20.6,0.9922623938761861
20.700000000000003,0.9998056726932544
20.800000000000004,1.0072740490214651
20.900000000000002,1.0140855383091953
21.000000000000004,1.0197298794325078
21.1,1.0238302925949017
21.200000000000003,1.026186932784919
21.300000000000004,1.0267959691795552
21.400000000000002,1.025841821578933
21.500000000000004,1.0236640265856771
21.6,1.020703896088949
21.700000000000003,1.0174390186157773
21.800000000000004,1.0143153155064335
21.900000000000002,1.0116865622019506
22.000000000000004,1.0097700060681043
22.1,1.0086241644237233
22.200000000000003,1.008151467020402
22.300000000000004,1.008124640522147
22.400000000000002,1.008232189670932
22.500000000000004,1.0081355418817743
22.6,1.0075288001492777
22.700000000000003,1.0061918236075713
22.800000000000004,1.0040285421579793
22.900000000000002,1.001084813292782
23.000000000000004,0.9975433655277819
23.1,0.9936969410088575
23.200000000000003,0.9899041020634618
23.300000000000004,0.9865347934508885
23.400000000000002,0.9839142601272578
23.500000000000004,0.9822740901587143
23.6,0.9817179708231951
23.700000000000003,0.9822074061057332
23.800000000000004,0.9835695140259277
23.900000000000002,0.9855255884312705
24.000000000000004,0.9877359005474592
24.1,0.9898537209543208
24.200000000000003,0.9915801403679511
24.300000000000004,0.9927111659336166
24.400000000000002,0.9931697771013331
24.500000000000004,0.993017950263743
24.6,0.9924467436313121
24.700000000000003,0.9917458995013103
24.800000000000004,0.9912575559145598
24.900000000000002,0.9913210874856744
25.000000000000004,0.9922174498992012
